"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2017-01-27T22:16:42Z"
"Version","20170127221642"
"OfferCode","AmazonS3"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Availability","Storage Class","Volume Type","Fee Code","Fee Description","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Durability"
"M7KE2CY9F88ZR566","JRTCKXETXF","M7KE2CY9F88ZR566.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Canada (Central) data transfer from Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","Canada (Central)","AWS Region","Asia Pacific (Tokyo)","AWS Region","CAN1-APN1-AWS-In-Bytes","",
"WFJRB9TTNEXMA2UB","JRTCKXETXF","WFJRB9TTNEXMA2UB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (Ireland)","AWS Region","Asia Pacific (Sydney)","AWS Region","EU-APS2-AWS-Out-Bytes","",
"9CNQX7T8MK8SAKTJ","JRTCKXETXF","9CNQX7T8MK8SAKTJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-AWS-In-ABytes-T1","",
"N7JF33XCBEZEKJFQ","JRTCKXETXF","N7JF33XCBEZEKJFQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-AWS-Out-Bytes","",
"Y9Q7EU8PT9S897DM","JRTCKXETXF","Y9Q7EU8PT9S897DM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per 1 million objects monitored in S3 Analytics","2017-01-01","0","Inf","Objects","0.0000001000","USD","Fee","AmazonS3","EU (Frankfurt)","AWS Region",,,,"S3-Analytics-ObjectCount","Per object fee for objects included in Analytics",,,,,,,,"EUC1-StorageAnalytics-ObjCount","",
"64NBCRS5N9447R4P","JRTCKXETXF","64NBCRS5N9447R4P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Oregon) data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (Oregon)","AWS Region","US East (Ohio)","AWS Region","USW2-USE2-AWS-In-Bytes","",
"B7KB7GWW9AC27WUT","JRTCKXETXF","B7KB7GWW9AC27WUT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-AWS-Out-ABytes-T1","",
"7SJ8EB9KT49PJJFA","JRTCKXETXF","7SJ8EB9KT49PJJFA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","South America (Sao Paulo)","AWS Region","Asia Pacific (Tokyo)","AWS Region","SAE1-APN1-AWS-Out-ABytes-T1","",
"M4HS7TX62EP9R4Y4","JRTCKXETXF","M4HS7TX62EP9R4Y4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per 1 million objects monitored in S3 Analytics","2017-01-01","0","Inf","Objects","0.0000001000","USD","Fee","AmazonS3","EU (London)","AWS Region",,,,"S3-Analytics-ObjectCount","Per object fee for objects included in Analytics",,,,,,,,"EUW2-StorageAnalytics-ObjCount","",
"43SVRH2NZVAKYEXT","JRTCKXETXF","43SVRH2NZVAKYEXT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0100000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","US East (Ohio)","AWS Region","US East (N. Virginia)","AWS Region","USE2-USE1-AWS-Out-Bytes","",
"HPJVQND9UC2KB6EP","JRTCKXETXF","HPJVQND9UC2KB6EP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to US West (Northern California)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (Ireland)","AWS Region","US West (N. California)","AWS Region","EU-USW1-AWS-Out-Bytes","",
"6KFEXFQ8R25BSV6H","JRTCKXETXF","6KFEXFQ8R25BSV6H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","EU (London)","AWS Region","Asia Pacific (Tokyo)","AWS Region","EUW2-APN1-AWS-Out-ABytes","",
"P7AN7DNSBWHY4VAX","JRTCKXETXF","P7AN7DNSBWHY4VAX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (Oregon)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USW2-APN1-AWS-In-ABytes","",
"YU5YEYG8SXGF4NKZ","JRTCKXETXF","YU5YEYG8SXGF4NKZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Amazon S3 accelerated data transfer out (to outside US, Europe or Japan)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated AWS Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","External","Other","APS2-DataTransfer-Out-ABytes-T2","",
"AUSGSC442MC4ANYX","JRTCKXETXF","AUSGSC442MC4ANYX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","EU (Frankfurt)","AWS Region","Canada (Central)","AWS Region","EUC1-CAN1-AWS-Out-ABytes","",
"982W7PF443STZQPS","JRTCKXETXF","982W7PF443STZQPS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0325 per 1,000 - Bulk Glacier requests","2017-01-01","0","Inf","Requests","0.0000325000","USD","API Request","AmazonS3","AWS GovCloud (US)","AWS Region",,,,,,"S3-API-Tier5","Bulk Glacier Restore Requests",,,,,,"UGW1-Requests-Tier5","",
"UP9BKH8PS563TW7H","JRTCKXETXF","UP9BKH8PS563TW7H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Sydney)","AWS Region","EU (Ireland)","AWS Region","APS2-EU-AWS-Out-ABytes","",
"C3XQJFKSUZT2PD9A","JRTCKXETXF","C3XQJFKSUZT2PD9A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US East (Ohio) data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US East (Ohio)","AWS Region","US West (N. California)","AWS Region","USE2-USW1-AWS-In-Bytes","",
"DFK3CDE2DRCJWDPF","JRTCKXETXF","DFK3CDE2DRCJWDPF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","US East (Ohio)","AWS Region","EU-USE2-AWS-In-ABytes-T1","",
"KF592D6P3DAX7VYZ","JRTCKXETXF","KF592D6P3DAX7VYZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","EU (Frankfurt)","AWS Region","US West (N. California)","AWS Region","EUC1-USW1-AWS-In-ABytes-T2","",
"FWUZK39MMKTZNVMV","JRTCKXETXF","FWUZK39MMKTZNVMV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer from EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","EU (Frankfurt)","AWS Region","EU (Ireland)","AWS Region","EUC1-EU-AWS-In-ABytes","",
"YVR7GV6JFKKYUZKJ","JRTCKXETXF","YVR7GV6JFKKYUZKJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","US East (Ohio)","AWS Region","US West (Oregon)","AWS Region","USE2-USW2-AWS-Out-ABytes","",
"7AEX5X98GQF73QQZ","JRTCKXETXF","7AEX5X98GQF73QQZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US West (N. California)","AWS Region","Asia Pacific (Seoul)","AWS Region","USW1-APN2-AWS-Out-ABytes-T1","",
"7T9NZTC5N9CZNAVD","JRTCKXETXF","7T9NZTC5N9CZNAVD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","EU (London)","AWS Region","US East (Ohio)","AWS Region","EUW2-USE2-AWS-Out-ABytes-T2","",
"MX875UTD8NSGEZ54","JRTCKXETXF","MX875UTD8NSGEZ54.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Canada (Central)","AWS Region","US West (N. California)","AWS Region","CAN1-USW1-AWS-In-ABytes-T1","",
"MBV2HCVUXJDM95MV","JRTCKXETXF","MBV2HCVUXJDM95MV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (N. California)","AWS Region","South America (Sao Paulo)","AWS Region","USW1-SAE1-AWS-In-ABytes","",
"GSF5U2V974XF5JCH","JRTCKXETXF","GSF5U2V974XF5JCH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US West (N. California)","AWS Region","EU (Frankfurt)","AWS Region","USW1-EUC1-AWS-Out-ABytes-T1","",
"SRPGA3J77B44Y26A","JRTCKXETXF","SRPGA3J77B44Y26A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Seoul)","AWS Region","US East (Ohio)","AWS Region","APN2-USE2-AWS-Out-ABytes","",
"WNEPK9RPEQJFV4XV","JRTCKXETXF","WNEPK9RPEQJFV4XV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","US East (N. Virginia)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE1-APS2-AWS-Out-ABytes","",
"FMSWU6ZBEW6G9R8X","JRTCKXETXF","FMSWU6ZBEW6G9R8X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Mumbai)","AWS Region","US West (N. California)","AWS Region","APS3-USW1-AWS-Out-ABytes-T2","",
"NT6JFSGAPCSRR4QS","JRTCKXETXF","NT6JFSGAPCSRR4QS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","EU (Ireland)","AWS Region","South America (Sao Paulo)","AWS Region","EU-SAE1-AWS-In-Bytes","",
"5K5NRY4NQBUFZW5E","JRTCKXETXF","5K5NRY4NQBUFZW5E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (London) data transfer from AWS GovCloud (US)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","EU (London)","AWS Region","AWS GovCloud (US)","AWS Region","EUW2-UGW1-AWS-In-Bytes","",
"R4ZVPEEAM3YMESZ7","JRTCKXETXF","R4ZVPEEAM3YMESZ7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Singapore)","AWS Region","EU (Ireland)","AWS Region","APS1-EU-AWS-Out-ABytes","",
"SCSM4G82ANXNQRF5","JRTCKXETXF","SCSM4G82ANXNQRF5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access","2017-01-01","0","Inf","GB","0.0100000000","USD","API Request","AmazonS3","Asia Pacific (Mumbai)","AWS Region",,,,,,"S3-API-SIA-Retrieval","Object Retrieval in Standard-Infrequent Access",,,,,,"APS3-Retrieval-SIA","",
"CUAVZAHZACU28AC7","JRTCKXETXF","CUAVZAHZACU28AC7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","EU (London)","AWS Region","Canada (Central)","AWS Region","EUW2-CAN1-AWS-Out-ABytes-T2","",
"YZQHB537EKUQ4P85","JRTCKXETXF","YZQHB537EKUQ4P85.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","EU (London)","AWS Region","Asia Pacific (Mumbai)","AWS Region","EUW2-APS3-AWS-Out-ABytes-T2","",
"8J8N4Q7B7RUWRJRX","JRTCKXETXF","8J8N4Q7B7RUWRJRX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0135 per GB-Month of storage used in Standard-Infrequent Access","2017-01-01","0","Inf","GB-Mo","0.0135000000","USD","Storage","AmazonS3","EU (Frankfurt)","AWS Region","99.9%","Infrequent Access","Standard - Infrequent Access",,,,,,,,,,"EUC1-TimedStorage-SIA-ByteHrs","","99.999999999%"
"FFSGCWMNUVR5NSUX","JRTCKXETXF","FFSGCWMNUVR5NSUX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Amazon S3 accelerated data transfer out (to within US, Europe or Japan)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated AWS Outbound using edge locations within US, Europe or Japan","US East (N. Virginia)","AWS Region","External","Other","DataTransfer-Out-ABytes-T1","",
"772PF89FATXBVDY4","JRTCKXETXF","772PF89FATXBVDY4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Asia Pacific (Tokyo)","AWS Region","US East (N. Virginia)","AWS Region","APN1-USE1-AWS-In-ABytes-T2","",
"BU6UJ6XD75UAP2J9","JRTCKXETXF","BU6UJ6XD75UAP2J9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from Canada (Central)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (N. California)","AWS Region","Canada (Central)","AWS Region","USW1-CAN1-AWS-In-Bytes","",
"EAUDKWWNQJZTV253","JRTCKXETXF","EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","US West (Oregon)","AWS Region","US East (N. Virginia)","AWS Region","USW2-USE1-AWS-Out-Bytes","",
"5GFVRK2FVBKUSZRG","JRTCKXETXF","5GFVRK2FVBKUSZRG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer from Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Canada (Central)","AWS Region","Asia Pacific (Seoul)","AWS Region","CAN1-APN2-AWS-In-ABytes-T1","",
"W3PUKFKG7RDK3KA5","JRTCKXETXF","W3PUKFKG7RDK3KA5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Germany) data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","EU (Frankfurt)","AWS Region","Asia Pacific (Singapore)","AWS Region","EUC1-APS1-AWS-In-Bytes","",
"P7258SB7DJMXBCB5","JRTCKXETXF","P7258SB7DJMXBCB5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US East (N. Virginia)","AWS Region","EU (Frankfurt)","AWS Region","USE1-EUC1-AWS-In-ABytes-T2","",
"VAVDP8V42QRMN78B","JRTCKXETXF","VAVDP8V42QRMN78B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (N. California)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USW1-APN1-AWS-In-Bytes","",
"F6WWVW27JYZ59MDA","JRTCKXETXF","F6WWVW27JYZ59MDA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","EU (Ireland)","AWS Region","US East (Ohio)","AWS Region","EU-USE2-AWS-In-ABytes","",
"XTC5A8XZEN8N559J","JRTCKXETXF","XTC5A8XZEN8N559J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (London) data transfer to Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (London)","AWS Region","Asia Pacific (Seoul)","AWS Region","EUW2-APN2-AWS-Out-Bytes","",
"7QBV9HJJ2HYT34GG","JRTCKXETXF","7QBV9HJJ2HYT34GG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per 1 million objects monitored in S3 Analytics","2017-01-01","0","Inf","Objects","0.0000001000","USD","Fee","AmazonS3","US East (N. Virginia)","AWS Region",,,,"S3-Analytics-ObjectCount","Per object fee for objects included in Analytics",,,,,,,,"StorageAnalytics-ObjCount","",
"XJQHREQ4GHZQKQU7","JRTCKXETXF","XJQHREQ4GHZQKQU7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Seoul) data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-AWS-In-Bytes","",
"MR6C97U5AXAG4QPE","JRTCKXETXF","MR6C97U5AXAG4QPE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","Canada (Central)","AWS Region","Asia Pacific (Sydney)","AWS Region","CAN1-APS2-AWS-Out-ABytes-T1","",
"UXV6CKMNB9QY2WG8","JRTCKXETXF","UXV6CKMNB9QY2WG8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US West (Oregon)","AWS Region","US West (N. California)","AWS Region","USW2-USW1-AWS-Out-ABytes-T1","",
"EEYHHV9BJEBZRHDT","JRTCKXETXF","EEYHHV9BJEBZRHDT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 transitions to Standard-Infrequent Access","2017-01-01","0","Inf","Requests","0.0000100000","USD","API Request","AmazonS3","Asia Pacific (Tokyo)","AWS Region",,,,,,"S3-API-Tier4","Lifecycle Transition Requests into Standard-Infrequent Access",,,,,,"APN1-Requests-Tier4","",
"UZVPN9AWBCUHZHXM","JRTCKXETXF","UZVPN9AWBCUHZHXM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per Expedited Glacier request","2017-01-01","0","Inf","Requests","0.0100000000","USD","API Request","AmazonS3","US East (N. Virginia)","AWS Region",,,,,,"S3-API-Tier6","Expedited Glacier Restore Requests",,,,,,"Requests-Tier6","",
"7N7KDSTKCB8C5HJ9","JRTCKXETXF","7N7KDSTKCB8C5HJ9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access","2017-01-01","0","Inf","GB","0.0100000000","USD","API Request","AmazonS3","South America (Sao Paulo)","AWS Region",,,,,,"S3-API-SIA-Retrieval","Object Retrieval in Standard-Infrequent Access",,,,,,"SAE1-Retrieval-SIA","",
"KX5UQKM37TNTW2HB","JRTCKXETXF","KX5UQKM37TNTW2HB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","US East (Ohio)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE2-APS3-AWS-Out-ABytes","",
"CUNN5V4R44475JYB","JRTCKXETXF","CUNN5V4R44475JYB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US East (Ohio)","AWS Region","US West (Oregon)","AWS Region","USE2-USW2-AWS-Out-ABytes-T1","",
"Z9DFZ44ZTQFARSNN","JRTCKXETXF","Z9DFZ44ZTQFARSNN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Germany) data transfer from EU (London)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","EU (Frankfurt)","AWS Region","EU (London)","AWS Region","EUC1-EUW2-AWS-In-Bytes","",
